province,adcode,model,bodyType,regYear,regMonth,salesVolume,popularity
云南,530000,c06a2a387c0ee510,MPV,2017,11,144,541
内蒙古,150000,c06a2a387c0ee510,MPV,2017,11,144,500
北京,110000,c06a2a387c0ee510,MPV,2017,11,1425,1894
四川,510000,c06a2a387c0ee510,MPV,2017,11,309,747
安徽,340000,c06a2a387c0ee510,MPV,2017,11,357,960
山东,370000,c06a2a387c0ee510,MPV,2017,11,1365,3736
山西,140000,c06a2a387c0ee510,MPV,2017,11,376,937
广东,440000,c06a2a387c0ee510,MPV,2017,11,1148,2421
广西,450000,c06a2a387c0ee510,MPV,2017,11,133,377
江苏,320000,c06a2a387c0ee510,MPV,2017,11,1341,2540
江西,360000,c06a2a387c0ee510,MPV,2017,11,201,489
河北,130000,c06a2a387c0ee510,MPV,2017,11,821,2058
河南,410000,c06a2a387c0ee510,MPV,2017,11,742,2585
浙江,330000,c06a2a387c0ee510,MPV,2017,11,1029,1856
湖北,420000,c06a2a387c0ee510,MPV,2017,11,266,694
湖南,430000,c06a2a387c0ee510,MPV,2017,11,213,575
福建,350000,c06a2a387c0ee510,MPV,2017,11,243,489
辽宁,210000,c06a2a387c0ee510,MPV,2017,11,399,1292
重庆,500000,c06a2a387c0ee510,MPV,2017,11,139,437
陕西,610000,c06a2a387c0ee510,MPV,2017,11,339,795
黑龙江,230000,c06a2a387c0ee510,MPV,2017,11,276,874
上海,310000,7023efdab9cedc03,Sedan,2017,11,514,1570
云南,530000,7023efdab9cedc03,Sedan,2017,11,134,670
内蒙古,150000,7023efdab9cedc03,Sedan,2017,11,54,518
北京,110000,7023efdab9cedc03,Sedan,2017,11,105,1254
四川,510000,7023efdab9cedc03,Sedan,2017,11,259,1299
安徽,340000,7023efdab9cedc03,Sedan,2017,11,460,1809
山东,370000,7023efdab9cedc03,Sedan,2017,11,333,3207
山西,140000,7023efdab9cedc03,Sedan,2017,11,79,678
广东,440000,7023efdab9cedc03,Sedan,2017,11,538,2886
广西,450000,7023efdab9cedc03,Sedan,2017,11,111,723
江苏,320000,7023efdab9cedc03,Sedan,2017,11,1072,4112
江西,360000,7023efdab9cedc03,Sedan,2017,11,283,982
河北,130000,7023efdab9cedc03,Sedan,2017,11,214,1640
河南,410000,7023efdab9cedc03,Sedan,2017,11,313,2422
浙江,330000,7023efdab9cedc03,Sedan,2017,11,691,3022
湖北,420000,7023efdab9cedc03,Sedan,2017,11,275,1200
湖南,430000,7023efdab9cedc03,Sedan,2017,11,298,1184
福建,350000,7023efdab9cedc03,Sedan,2017,11,156,904
辽宁,210000,7023efdab9cedc03,Sedan,2017,11,81,834
重庆,500000,7023efdab9cedc03,Sedan,2017,11,133,538
陕西,610000,7023efdab9cedc03,Sedan,2017,11,140,834
黑龙江,230000,7023efdab9cedc03,Sedan,2017,11,34,571
上海,310000,af6f4f548684e14d,SUV,2017,11,1135,2782
云南,530000,af6f4f548684e14d,SUV,2017,11,366,1099
内蒙古,150000,af6f4f548684e14d,SUV,2017,11,354,860
北京,110000,af6f4f548684e14d,SUV,2017,11,574,2553
四川,510000,af6f4f548684e14d,SUV,2017,11,1018,2500
安徽,340000,af6f4f548684e14d,SUV,2017,11,994,2179
山东,370000,af6f4f548684e14d,SUV,2017,11,1407,4703
山西,140000,af6f4f548684e14d,SUV,2017,11,597,1396
广东,440000,af6f4f548684e14d,SUV,2017,11,1472,4864
广西,450000,af6f4f548684e14d,SUV,2017,11,411,890
江苏,320000,af6f4f548684e14d,SUV,2017,11,1600,4397
江西,360000,af6f4f548684e14d,SUV,2017,11,1127,1736
河北,130000,af6f4f548684e14d,SUV,2017,11,923,2767
河南,410000,af6f4f548684e14d,SUV,2017,11,1363,3755
浙江,330000,af6f4f548684e14d,SUV,2017,11,1265,3210
湖北,420000,af6f4f548684e14d,SUV,2017,11,1261,2607
湖南,430000,af6f4f548684e14d,SUV,2017,11,1310,2510
福建,350000,af6f4f548684e14d,SUV,2017,11,526,1430
辽宁,210000,af6f4f548684e14d,SUV,2017,11,413,1342
重庆,500000,af6f4f548684e14d,SUV,2017,11,436,1186
陕西,610000,af6f4f548684e14d,SUV,2017,11,433,1362
黑龙江,230000,af6f4f548684e14d,SUV,2017,11,234,914
上海,310000,7cf283430b3b5e38,Sedan,2017,11,798,2077
云南,530000,7cf283430b3b5e38,Sedan,2017,11,313,1028
内蒙古,150000,7cf283430b3b5e38,Sedan,2017,11,350,851
北京,110000,7cf283430b3b5e38,Sedan,2017,11,81,1684
四川,510000,7cf283430b3b5e38,Sedan,2017,11,1425,2365
安徽,340000,7cf283430b3b5e38,Sedan,2017,11,1747,3152
山东,370000,7cf283430b3b5e38,Sedan,2017,11,2819,6140
山西,140000,7cf283430b3b5e38,Sedan,2017,11,729,1527
广东,440000,7cf283430b3b5e38,Sedan,2017,11,1693,5138
广西,450000,7cf283430b3b5e38,Sedan,2017,11,719,1382
江苏,320000,7cf283430b3b5e38,Sedan,2017,11,3686,6553
江西,360000,7cf283430b3b5e38,Sedan,2017,11,1656,2070
河北,130000,7cf283430b3b5e38,Sedan,2017,11,1899,3440
河南,410000,7cf283430b3b5e38,Sedan,2017,11,3052,5931
浙江,330000,7cf283430b3b5e38,Sedan,2017,11,2117,4685
湖北,420000,7cf283430b3b5e38,Sedan,2017,11,1291,2215
湖南,430000,7cf283430b3b5e38,Sedan,2017,11,1356,2215
福建,350000,7cf283430b3b5e38,Sedan,2017,11,840,1644
辽宁,210000,7cf283430b3b5e38,Sedan,2017,11,533,1513
重庆,500000,7cf283430b3b5e38,Sedan,2017,11,337,865
陕西,610000,7cf283430b3b5e38,Sedan,2017,11,569,1507
黑龙江,230000,7cf283430b3b5e38,Sedan,2017,11,186,930
上海,310000,d4efbebb087fd03f,Sedan,2017,11,145,1321
云南,530000,d4efbebb087fd03f,Sedan,2017,11,431,5967
内蒙古,150000,d4efbebb087fd03f,Sedan,2017,11,322,1133
北京,110000,d4efbebb087fd03f,Sedan,2017,11,322,3474
四川,510000,d4efbebb087fd03f,Sedan,2017,11,1163,14653
安徽,340000,d4efbebb087fd03f,Sedan,2017,11,845,9857
山东,370000,d4efbebb087fd03f,Sedan,2017,11,1965,34557
山西,140000,d4efbebb087fd03f,Sedan,2017,11,814,7402
广东,440000,d4efbebb087fd03f,Sedan,2017,11,1867,15597
广西,450000,d4efbebb087fd03f,Sedan,2017,11,806,1737
江苏,320000,d4efbebb087fd03f,Sedan,2017,11,1100,37767
江西,360000,d4efbebb087fd03f,Sedan,2017,11,952,10914
河北,130000,d4efbebb087fd03f,Sedan,2017,11,1448,4192
河南,410000,d4efbebb087fd03f,Sedan,2017,11,2155,11179
浙江,330000,d4efbebb087fd03f,Sedan,2017,11,4073,33990
湖北,420000,d4efbebb087fd03f,Sedan,2017,11,753,10574
湖南,430000,d4efbebb087fd03f,Sedan,2017,11,1001,5816
福建,350000,d4efbebb087fd03f,Sedan,2017,11,976,4494
辽宁,210000,d4efbebb087fd03f,Sedan,2017,11,319,11519
重庆,500000,d4efbebb087fd03f,Sedan,2017,11,545,3512
陕西,610000,d4efbebb087fd03f,Sedan,2017,11,1915,3852
黑龙江,230000,d4efbebb087fd03f,Sedan,2017,11,126,1095
上海,310000,7245e0ee27b195cd,Sedan,2017,11,74,723
云南,530000,7245e0ee27b195cd,Sedan,2017,11,469,1440
内蒙古,150000,7245e0ee27b195cd,Sedan,2017,11,410,1185
北京,110000,7245e0ee27b195cd,Sedan,2017,11,77,1515
四川,510000,7245e0ee27b195cd,Sedan,2017,11,794,2550
安徽,340000,7245e0ee27b195cd,Sedan,2017,11,617,1995
山东,370000,7245e0ee27b195cd,Sedan,2017,11,1428,5206
山西,140000,7245e0ee27b195cd,Sedan,2017,11,954,2516
广东,440000,7245e0ee27b195cd,Sedan,2017,11,1391,5680
广西,450000,7245e0ee27b195cd,Sedan,2017,11,645,1365
江苏,320000,7245e0ee27b195cd,Sedan,2017,11,828,3731
江西,360000,7245e0ee27b195cd,Sedan,2017,11,545,1457
河北,130000,7245e0ee27b195cd,Sedan,2017,11,1557,4188
河南,410000,7245e0ee27b195cd,Sedan,2017,11,1268,5784
浙江,330000,7245e0ee27b195cd,Sedan,2017,11,936,4344
湖北,420000,7245e0ee27b195cd,Sedan,2017,11,562,1787
湖南,430000,7245e0ee27b195cd,Sedan,2017,11,667,1608
福建,350000,7245e0ee27b195cd,Sedan,2017,11,381,1602
辽宁,210000,7245e0ee27b195cd,Sedan,2017,11,578,2036
重庆,500000,7245e0ee27b195cd,Sedan,2017,11,350,937
陕西,610000,7245e0ee27b195cd,Sedan,2017,11,911,2736
黑龙江,230000,7245e0ee27b195cd,Sedan,2017,11,399,1446
上海,310000,8c915fe4632fb9fa,SUV,2017,11,89,596
云南,530000,8c915fe4632fb9fa,SUV,2017,11,746,1253
内蒙古,150000,8c915fe4632fb9fa,SUV,2017,11,480,742
北京,110000,8c915fe4632fb9fa,SUV,2017,11,66,1152
四川,510000,8c915fe4632fb9fa,SUV,2017,11,1171,1973
安徽,340000,8c915fe4632fb9fa,SUV,2017,11,954,1637
山东,370000,8c915fe4632fb9fa,SUV,2017,11,1598,3730
山西,140000,8c915fe4632fb9fa,SUV,2017,11,692,1462
广东,440000,8c915fe4632fb9fa,SUV,2017,11,933,3103
广西,450000,8c915fe4632fb9fa,SUV,2017,11,496,802
江苏,320000,8c915fe4632fb9fa,SUV,2017,11,1077,2809
江西,360000,8c915fe4632fb9fa,SUV,2017,11,645,973
河北,130000,8c915fe4632fb9fa,SUV,2017,11,1737,2499
河南,410000,8c915fe4632fb9fa,SUV,2017,11,1501,3185
浙江,330000,8c915fe4632fb9fa,SUV,2017,11,959,2409
湖北,420000,8c915fe4632fb9fa,SUV,2017,11,880,1458
湖南,430000,8c915fe4632fb9fa,SUV,2017,11,797,1260
福建,350000,8c915fe4632fb9fa,SUV,2017,11,453,992
辽宁,210000,8c915fe4632fb9fa,SUV,2017,11,341,947
重庆,500000,8c915fe4632fb9fa,SUV,2017,11,301,626
陕西,610000,8c915fe4632fb9fa,SUV,2017,11,616,1290
黑龙江,230000,8c915fe4632fb9fa,SUV,2017,11,632,1212
上海,310000,6155b214590c66e6,SUV,2017,11,388,2984
云南,530000,6155b214590c66e6,SUV,2017,11,1355,4079
内蒙古,150000,6155b214590c66e6,SUV,2017,11,1180,2566
北京,110000,6155b214590c66e6,SUV,2017,11,405,4656
四川,510000,6155b214590c66e6,SUV,2017,11,2496,5723
安徽,340000,6155b214590c66e6,SUV,2017,11,1970,4526
山东,370000,6155b214590c66e6,SUV,2017,11,3780,9817
山西,140000,6155b214590c66e6,SUV,2017,11,1098,3359
广东,440000,6155b214590c66e6,SUV,2017,11,3107,13450
广西,450000,6155b214590c66e6,SUV,2017,11,871,2595
江苏,320000,6155b214590c66e6,SUV,2017,11,3457,9673
江西,360000,6155b214590c66e6,SUV,2017,11,1296,2897
河北,130000,6155b214590c66e6,SUV,2017,11,2880,6040
河南,410000,6155b214590c66e6,SUV,2017,11,4188,14416
浙江,330000,6155b214590c66e6,SUV,2017,11,3021,8924
湖北,420000,6155b214590c66e6,SUV,2017,11,1849,4209
湖南,430000,6155b214590c66e6,SUV,2017,11,2246,4642
福建,350000,6155b214590c66e6,SUV,2017,11,928,3474
辽宁,210000,6155b214590c66e6,SUV,2017,11,1415,4180
重庆,500000,6155b214590c66e6,SUV,2017,11,844,2335
陕西,610000,6155b214590c66e6,SUV,2017,11,1193,3705
黑龙江,230000,6155b214590c66e6,SUV,2017,11,1022,3373
上海,310000,28e29f2c03dcd84c,Sedan,2017,11,661,609
云南,530000,28e29f2c03dcd84c,Sedan,2017,11,430,642
内蒙古,150000,28e29f2c03dcd84c,Sedan,2017,11,499,357
北京,110000,28e29f2c03dcd84c,Sedan,2017,11,996,683
四川,510000,28e29f2c03dcd84c,Sedan,2017,11,738,819
安徽,340000,28e29f2c03dcd84c,Sedan,2017,11,924,936
山东,370000,28e29f2c03dcd84c,Sedan,2017,11,1322,1703
山西,140000,28e29f2c03dcd84c,Sedan,2017,11,777,499
广东,440000,28e29f2c03dcd84c,Sedan,2017,11,555,1408
广西,450000,28e29f2c03dcd84c,Sedan,2017,11,136,325
江苏,320000,28e29f2c03dcd84c,Sedan,2017,11,1548,1638
江西,360000,28e29f2c03dcd84c,Sedan,2017,11,372,395
河北,130000,28e29f2c03dcd84c,Sedan,2017,11,1653,991
河南,410000,28e29f2c03dcd84c,Sedan,2017,11,1131,1499
浙江,330000,28e29f2c03dcd84c,Sedan,2017,11,823,1258
湖北,420000,28e29f2c03dcd84c,Sedan,2017,11,273,522
湖南,430000,28e29f2c03dcd84c,Sedan,2017,11,461,589
福建,350000,28e29f2c03dcd84c,Sedan,2017,11,253,475
辽宁,210000,28e29f2c03dcd84c,Sedan,2017,11,183,395
重庆,500000,28e29f2c03dcd84c,Sedan,2017,11,353,390
陕西,610000,28e29f2c03dcd84c,Sedan,2017,11,551,560
黑龙江,230000,28e29f2c03dcd84c,Sedan,2017,11,74,207
上海,310000,37aa9169b575ef79,Sedan,2017,11,69,707
云南,530000,37aa9169b575ef79,Sedan,2017,11,1653,828
内蒙古,150000,37aa9169b575ef79,Sedan,2017,11,1217,1050
北京,110000,37aa9169b575ef79,Sedan,2017,11,438,1812
四川,510000,37aa9169b575ef79,Sedan,2017,11,2911,1812
安徽,340000,37aa9169b575ef79,Sedan,2017,11,479,970
山东,370000,37aa9169b575ef79,Sedan,2017,11,3426,4452
山西,140000,37aa9169b575ef79,Sedan,2017,11,1372,1473
广东,440000,37aa9169b575ef79,Sedan,2017,11,2682,3379
广西,450000,37aa9169b575ef79,Sedan,2017,11,373,529
江苏,320000,37aa9169b575ef79,Sedan,2017,11,910,2012
江西,360000,37aa9169b575ef79,Sedan,2017,11,430,672
河北,130000,37aa9169b575ef79,Sedan,2017,11,3797,4278
河南,410000,37aa9169b575ef79,Sedan,2017,11,2076,3819
浙江,330000,37aa9169b575ef79,Sedan,2017,11,837,1722
湖北,420000,37aa9169b575ef79,Sedan,2017,11,565,939
湖南,430000,37aa9169b575ef79,Sedan,2017,11,1327,1108
福建,350000,37aa9169b575ef79,Sedan,2017,11,624,894
辽宁,210000,37aa9169b575ef79,Sedan,2017,11,1850,2399
重庆,500000,37aa9169b575ef79,Sedan,2017,11,286,543
陕西,610000,37aa9169b575ef79,Sedan,2017,11,963,1255
黑龙江,230000,37aa9169b575ef79,Sedan,2017,11,2069,1918
上海,310000,63065128401bb3ff,Sedan,2017,11,1453,1888
云南,530000,63065128401bb3ff,Sedan,2017,11,1286,2291
内蒙古,150000,63065128401bb3ff,Sedan,2017,11,819,1374
北京,110000,63065128401bb3ff,Sedan,2017,11,923,1999
四川,510000,63065128401bb3ff,Sedan,2017,11,2483,3194
安徽,340000,63065128401bb3ff,Sedan,2017,11,2761,3527
山东,370000,63065128401bb3ff,Sedan,2017,11,4579,5444
山西,140000,63065128401bb3ff,Sedan,2017,11,1763,1916
广东,440000,63065128401bb3ff,Sedan,2017,11,1766,6291
广西,450000,63065128401bb3ff,Sedan,2017,11,649,1499
江苏,320000,63065128401bb3ff,Sedan,2017,11,5223,6291
江西,360000,63065128401bb3ff,Sedan,2017,11,1930,2055
河北,130000,63065128401bb3ff,Sedan,2017,11,4580,4013
河南,410000,63065128401bb3ff,Sedan,2017,11,4887,13888
浙江,330000,63065128401bb3ff,Sedan,2017,11,2546,4930
湖北,420000,63065128401bb3ff,Sedan,2017,11,1785,2235
湖南,430000,63065128401bb3ff,Sedan,2017,11,2467,2555
福建,350000,63065128401bb3ff,Sedan,2017,11,1293,2208
辽宁,210000,63065128401bb3ff,Sedan,2017,11,979,2513
重庆,500000,63065128401bb3ff,Sedan,2017,11,978,1486
陕西,610000,63065128401bb3ff,Sedan,2017,11,1588,2833
黑龙江,230000,63065128401bb3ff,Sedan,2017,11,445,1499
上海,310000,ea489c253676aafc,Sedan,2017,11,335,761
云南,530000,ea489c253676aafc,Sedan,2017,11,753,596
内蒙古,150000,ea489c253676aafc,Sedan,2017,11,969,603
北京,110000,ea489c253676aafc,Sedan,2017,11,167,1094
四川,510000,ea489c253676aafc,Sedan,2017,11,1386,947
安徽,340000,ea489c253676aafc,Sedan,2017,11,1382,870
山东,370000,ea489c253676aafc,Sedan,2017,11,4698,3509
山西,140000,ea489c253676aafc,Sedan,2017,11,2132,1358
广东,440000,ea489c253676aafc,Sedan,2017,11,685,1754
广西,450000,ea489c253676aafc,Sedan,2017,11,206,393
江苏,320000,ea489c253676aafc,Sedan,2017,11,1433,1723
江西,360000,ea489c253676aafc,Sedan,2017,11,453,498
河北,130000,ea489c253676aafc,Sedan,2017,11,5099,3144
河南,410000,ea489c253676aafc,Sedan,2017,11,2619,2368
浙江,330000,ea489c253676aafc,Sedan,2017,11,753,1417
湖北,420000,ea489c253676aafc,Sedan,2017,11,244,579
湖南,430000,ea489c253676aafc,Sedan,2017,11,464,603
福建,350000,ea489c253676aafc,Sedan,2017,11,383,554
辽宁,210000,ea489c253676aafc,Sedan,2017,11,1252,1428
重庆,500000,ea489c253676aafc,Sedan,2017,11,277,389
陕西,610000,ea489c253676aafc,Sedan,2017,11,1142,1000
黑龙江,230000,ea489c253676aafc,Sedan,2017,11,999,733
上海,310000,cd5841d44fd7625e,Sedan,2017,11,314,824
云南,530000,cd5841d44fd7625e,Sedan,2017,11,506,1111
内蒙古,150000,cd5841d44fd7625e,Sedan,2017,11,501,716
北京,110000,cd5841d44fd7625e,Sedan,2017,11,996,1260
四川,510000,cd5841d44fd7625e,Sedan,2017,11,948,1591
安徽,340000,cd5841d44fd7625e,Sedan,2017,11,657,1635
山东,370000,cd5841d44fd7625e,Sedan,2017,11,2049,2990
山西,140000,cd5841d44fd7625e,Sedan,2017,11,508,707
广东,440000,cd5841d44fd7625e,Sedan,2017,11,996,2810
广西,450000,cd5841d44fd7625e,Sedan,2017,11,221,682
江苏,320000,cd5841d44fd7625e,Sedan,2017,11,1396,2677
江西,360000,cd5841d44fd7625e,Sedan,2017,11,381,704
河北,130000,cd5841d44fd7625e,Sedan,2017,11,1780,1860
河南,410000,cd5841d44fd7625e,Sedan,2017,11,1735,3157
浙江,330000,cd5841d44fd7625e,Sedan,2017,11,955,2314
湖北,420000,cd5841d44fd7625e,Sedan,2017,11,557,1016
湖南,430000,cd5841d44fd7625e,Sedan,2017,11,492,1067
福建,350000,cd5841d44fd7625e,Sedan,2017,11,529,918
辽宁,210000,cd5841d44fd7625e,Sedan,2017,11,792,1196
重庆,500000,cd5841d44fd7625e,Sedan,2017,11,351,660
陕西,610000,cd5841d44fd7625e,Sedan,2017,11,590,941
黑龙江,230000,cd5841d44fd7625e,Sedan,2017,11,1027,969
上海,310000,b25c4e2e3856af22,SUV,2017,11,495,2384
云南,530000,b25c4e2e3856af22,SUV,2017,11,382,1246
内蒙古,150000,b25c4e2e3856af22,SUV,2017,11,115,859
北京,110000,b25c4e2e3856af22,SUV,2017,11,198,2791
四川,510000,b25c4e2e3856af22,SUV,2017,11,499,2419
安徽,340000,b25c4e2e3856af22,SUV,2017,11,574,1887
山东,370000,b25c4e2e3856af22,SUV,2017,11,856,4967
山西,140000,b25c4e2e3856af22,SUV,2017,11,86,1286
广东,440000,b25c4e2e3856af22,SUV,2017,11,825,4564
广西,450000,b25c4e2e3856af22,SUV,2017,11,153,710
江苏,320000,b25c4e2e3856af22,SUV,2017,11,921,4142
江西,360000,b25c4e2e3856af22,SUV,2017,11,426,1311
河北,130000,b25c4e2e3856af22,SUV,2017,11,505,3501
河南,410000,b25c4e2e3856af22,SUV,2017,11,437,4256
浙江,330000,b25c4e2e3856af22,SUV,2017,11,1084,3924
湖北,420000,b25c4e2e3856af22,SUV,2017,11,435,1813
湖南,430000,b25c4e2e3856af22,SUV,2017,11,526,1723
福建,350000,b25c4e2e3856af22,SUV,2017,11,306,1559
辽宁,210000,b25c4e2e3856af22,SUV,2017,11,236,1564
重庆,500000,b25c4e2e3856af22,SUV,2017,11,193,978
陕西,610000,b25c4e2e3856af22,SUV,2017,11,169,1495
黑龙江,230000,b25c4e2e3856af22,SUV,2017,11,155,1122
上海,310000,4a103c30d593fbbe,Sedan,2017,11,666,1700
云南,530000,4a103c30d593fbbe,Sedan,2017,11,798,1159
内蒙古,150000,4a103c30d593fbbe,Sedan,2017,11,779,1100
北京,110000,4a103c30d593fbbe,Sedan,2017,11,616,3426
四川,510000,4a103c30d593fbbe,Sedan,2017,11,2533,2925
安徽,340000,4a103c30d593fbbe,Sedan,2017,11,1647,2207
山东,370000,4a103c30d593fbbe,Sedan,2017,11,2721,5772
山西,140000,4a103c30d593fbbe,Sedan,2017,11,926,1607
广东,440000,4a103c30d593fbbe,Sedan,2017,11,1916,6589
广西,450000,4a103c30d593fbbe,Sedan,2017,11,451,889
江苏,320000,4a103c30d593fbbe,Sedan,2017,11,3224,4909
江西,360000,4a103c30d593fbbe,Sedan,2017,11,916,1364
河北,130000,4a103c30d593fbbe,Sedan,2017,11,3884,5608
河南,410000,4a103c30d593fbbe,Sedan,2017,11,3303,4850
浙江,330000,4a103c30d593fbbe,Sedan,2017,11,2713,4013
湖北,420000,4a103c30d593fbbe,Sedan,2017,11,938,1594
湖南,430000,4a103c30d593fbbe,Sedan,2017,11,1178,1673
福建,350000,4a103c30d593fbbe,Sedan,2017,11,918,1614
辽宁,210000,4a103c30d593fbbe,Sedan,2017,11,1259,2365
重庆,500000,4a103c30d593fbbe,Sedan,2017,11,545,942
陕西,610000,4a103c30d593fbbe,Sedan,2017,11,886,1719
黑龙江,230000,4a103c30d593fbbe,Sedan,2017,11,1078,1924
上海,310000,7a7885e2d7c00bcf,Hatchback,2017,11,1382,944
云南,530000,7a7885e2d7c00bcf,Hatchback,2017,11,342,592
内蒙古,150000,7a7885e2d7c00bcf,Hatchback,2017,11,334,430
北京,110000,7a7885e2d7c00bcf,Hatchback,2017,11,726,941
四川,510000,7a7885e2d7c00bcf,Hatchback,2017,11,802,1155
安徽,340000,7a7885e2d7c00bcf,Hatchback,2017,11,825,1280
山东,370000,7a7885e2d7c00bcf,Hatchback,2017,11,2497,2481
山西,140000,7a7885e2d7c00bcf,Hatchback,2017,11,309,492
广东,440000,7a7885e2d7c00bcf,Hatchback,2017,11,919,2330
广西,450000,7a7885e2d7c00bcf,Hatchback,2017,11,236,506
江苏,320000,7a7885e2d7c00bcf,Hatchback,2017,11,2598,2706
江西,360000,7a7885e2d7c00bcf,Hatchback,2017,11,388,627
河北,130000,7a7885e2d7c00bcf,Hatchback,2017,11,1881,1553
河南,410000,7a7885e2d7c00bcf,Hatchback,2017,11,1448,2270
浙江,330000,7a7885e2d7c00bcf,Hatchback,2017,11,2155,2313
湖北,420000,7a7885e2d7c00bcf,Hatchback,2017,11,433,811
湖南,430000,7a7885e2d7c00bcf,Hatchback,2017,11,527,833
福建,350000,7a7885e2d7c00bcf,Hatchback,2017,11,434,727
辽宁,210000,7a7885e2d7c00bcf,Hatchback,2017,11,400,717
重庆,500000,7a7885e2d7c00bcf,Hatchback,2017,11,156,403
陕西,610000,7a7885e2d7c00bcf,Hatchback,2017,11,470,719
黑龙江,230000,7a7885e2d7c00bcf,Hatchback,2017,11,335,487
上海,310000,346393c2c6305fb1,SUV,2017,11,26,146
云南,530000,346393c2c6305fb1,SUV,2017,11,57,183
内蒙古,150000,346393c2c6305fb1,SUV,2017,11,85,217
北京,110000,346393c2c6305fb1,SUV,2017,11,36,237
四川,510000,346393c2c6305fb1,SUV,2017,11,148,260
安徽,340000,346393c2c6305fb1,SUV,2017,11,404,341
山东,370000,346393c2c6305fb1,SUV,2017,11,674,763
山西,140000,346393c2c6305fb1,SUV,2017,11,262,257
广东,440000,346393c2c6305fb1,SUV,2017,11,105,482
广西,450000,346393c2c6305fb1,SUV,2017,11,70,141
江苏,320000,346393c2c6305fb1,SUV,2017,11,239,493
江西,360000,346393c2c6305fb1,SUV,2017,11,57,118
河北,130000,346393c2c6305fb1,SUV,2017,11,550,460
河南,410000,346393c2c6305fb1,SUV,2017,11,329,461
浙江,330000,346393c2c6305fb1,SUV,2017,11,75,411
湖北,420000,346393c2c6305fb1,SUV,2017,11,155,197
湖南,430000,346393c2c6305fb1,SUV,2017,11,176,186
福建,350000,346393c2c6305fb1,SUV,2017,11,32,161
辽宁,210000,346393c2c6305fb1,SUV,2017,11,203,348
重庆,500000,346393c2c6305fb1,SUV,2017,11,53,100
陕西,610000,346393c2c6305fb1,SUV,2017,11,105,219
黑龙江,230000,346393c2c6305fb1,SUV,2017,11,154,284
上海,310000,02aab221aabc03b9,Sedan,2017,11,624,552
云南,530000,02aab221aabc03b9,Sedan,2017,11,221,341
内蒙古,150000,02aab221aabc03b9,Sedan,2017,11,72,161
北京,110000,02aab221aabc03b9,Sedan,2017,11,647,656
四川,510000,02aab221aabc03b9,Sedan,2017,11,544,642
安徽,340000,02aab221aabc03b9,Sedan,2017,11,345,500
山东,370000,02aab221aabc03b9,Sedan,2017,11,529,1295
山西,140000,02aab221aabc03b9,Sedan,2017,11,110,226
广东,440000,02aab221aabc03b9,Sedan,2017,11,1233,1769
广西,450000,02aab221aabc03b9,Sedan,2017,11,132,286
江苏,320000,02aab221aabc03b9,Sedan,2017,11,1399,1369
江西,360000,02aab221aabc03b9,Sedan,2017,11,233,309
河北,130000,02aab221aabc03b9,Sedan,2017,11,346,649
河南,410000,02aab221aabc03b9,Sedan,2017,11,322,884
浙江,330000,02aab221aabc03b9,Sedan,2017,11,1357,1254
湖北,420000,02aab221aabc03b9,Sedan,2017,11,327,419
湖南,430000,02aab221aabc03b9,Sedan,2017,11,266,426
福建,350000,02aab221aabc03b9,Sedan,2017,11,478,475
辽宁,210000,02aab221aabc03b9,Sedan,2017,11,255,468
重庆,500000,02aab221aabc03b9,Sedan,2017,11,210,306
陕西,610000,02aab221aabc03b9,Sedan,2017,11,204,313
黑龙江,230000,02aab221aabc03b9,Sedan,2017,11,76,196
上海,310000,5d7fb682edd0f937,SUV,2017,11,324,1178
云南,530000,5d7fb682edd0f937,SUV,2017,11,179,781
内蒙古,150000,5d7fb682edd0f937,SUV,2017,11,91,437
北京,110000,5d7fb682edd0f937,SUV,2017,11,292,1472
四川,510000,5d7fb682edd0f937,SUV,2017,11,353,1289
安徽,340000,5d7fb682edd0f937,SUV,2017,11,232,1302
山东,370000,5d7fb682edd0f937,SUV,2017,11,323,2514
山西,140000,5d7fb682edd0f937,SUV,2017,11,77,541
广东,440000,5d7fb682edd0f937,SUV,2017,11,589,2818
广西,450000,5d7fb682edd0f937,SUV,2017,11,107,470
江苏,320000,5d7fb682edd0f937,SUV,2017,11,806,3339
江西,360000,5d7fb682edd0f937,SUV,2017,11,140,674
河北,130000,5d7fb682edd0f937,SUV,2017,11,194,1529
河南,410000,5d7fb682edd0f937,SUV,2017,11,191,2140
浙江,330000,5d7fb682edd0f937,SUV,2017,11,710,2645
湖北,420000,5d7fb682edd0f937,SUV,2017,11,268,1068
湖南,430000,5d7fb682edd0f937,SUV,2017,11,187,951
福建,350000,5d7fb682edd0f937,SUV,2017,11,219,981
辽宁,210000,5d7fb682edd0f937,SUV,2017,11,155,901
重庆,500000,5d7fb682edd0f937,SUV,2017,11,137,587
陕西,610000,5d7fb682edd0f937,SUV,2017,11,133,801
黑龙江,230000,5d7fb682edd0f937,SUV,2017,11,48,507
上海,310000,a207df29ec9583f0,SUV,2017,11,572,2081
云南,530000,a207df29ec9583f0,SUV,2017,11,252,1322
内蒙古,150000,a207df29ec9583f0,SUV,2017,11,97,679
北京,110000,a207df29ec9583f0,SUV,2017,11,773,2851
四川,510000,a207df29ec9583f0,SUV,2017,11,469,2224
安徽,340000,a207df29ec9583f0,SUV,2017,11,246,2118
山东,370000,a207df29ec9583f0,SUV,2017,11,427,3873
